id,Name,GEN_GRAIN,SOIL_GROUP,Soil_Metric,Land_Cover_Type,value,metal,HM_unit,HM_name,PH_07,LOI_07
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,32.75,Ni,mg/kg,Nickel,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,0.49,Cd,mg/kg,Cadmium,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,0.9,Se,mg/kg,Selenium,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,26.75,As,mg/kg,Arsenic,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Land Cover,Urban,,,,,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Land Cover,Urban,,,,,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Land Cover,Suburban,,,,,,
LEEDS_b581b78e24d3,Marshall Street Allotments,ARENACEOUS,MEDIUM TO HEAVY,Soil Parent,,,,,,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,40.01,As,mg/kg,Arsenic,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,105.19,Pb,mg/kg,Lead,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,0.92,Se,mg/kg,Selenium,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,0.49,Cd,mg/kg,Cadmium,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,63.51,Cu,mg/kg,Copper,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,276.78,Zr,mg/kg,Zirconium,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,31.74,Ni,mg/kg,Nickel,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,0.35,P2O5,w%,Phosphorus,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,0.49,Cd,mg/kg,Cadmium,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,63.61,Cu,mg/kg,Copper,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,34.76,Ni,mg/kg,Nickel,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,107.4,Pb,mg/kg,Lead,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,0.96,Se,mg/kg,Selenium,,
LEEDS_b581b78e24d3,Marshall Street Allotments,,,Heavy Metals,,247.34,Zr,mg/kg,Zirconium,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Soil SOM,,,,,,,10.21
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Soil pH,,,,,,6.07,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Soil pH,,,,,,7.05,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,0.66,Se,mg/kg,Selenium,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,221.49,Zr,mg/kg,Zirconium,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,33.64,Cu,mg/kg,Copper,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,0.89,Cd,mg/kg,Cadmium,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,0.22,P2O5,w%,Phosphorus,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,29.56,Ni,mg/kg,Nickel,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,11.97,As,mg/kg,Arsenic,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,83.59,Pb,mg/kg,Lead,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Land Cover,Improve grassland,,,,,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Land Cover,Improve grassland,,,,,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,ARENACEOUS - RUDACEOUS,LIGHT(SANDY) TO MEDIUM(SANDY),Soil Parent,,,,,,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Land Cover,Improve grassland,,,,,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Land Cover,Improve grassland,,,,,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,0.22,P2O5,w%,Phosphorus,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,199.8,Zr,mg/kg,Zirconium,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,0.89,Cd,mg/kg,Cadmium,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,31.64,Cu,mg/kg,Copper,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,27.53,Ni,mg/kg,Nickel,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,12.13,As,mg/kg,Arsenic,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,79.99,Pb,mg/kg,Lead,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,0.68,Se,mg/kg,Selenium,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Soil SOM,,,,,,,5.14
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,29.3,Ni,mg/kg,Nickel,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,34.26,Cu,mg/kg,Copper,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,11.76,As,mg/kg,Arsenic,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,214.3,Zr,mg/kg,Zirconium,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,0.74,Se,mg/kg,Selenium,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,0.22,P2O5,w%,Phosphorus,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,97.37,Pb,mg/kg,Lead,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,1.07,Cd,mg/kg,Cadmium,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,101.68,Pb,mg/kg,Lead,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,11.36,As,mg/kg,Arsenic,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,28.17,Ni,mg/kg,Nickel,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,0.78,Se,mg/kg,Selenium,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,34.09,Cu,mg/kg,Copper,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,1.07,Cd,mg/kg,Cadmium,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,0.22,P2O5,w%,Phosphorus,,
LEEDS_b0c2eb8216e0,Boston Spa Allotments Gardens,,,Heavy Metals,,173.16,Zr,mg/kg,Zirconium,,
LEEDS_79c71141e637,,ARGILLIC - ARENACEOUS,HEAVY TO MEDIUM,Soil Parent,,,,,,,
LEEDS_79c71141e637,,,,Heavy Metals,,0.54,Cd,mg/kg,Cadmium,,
LEEDS_79c71141e637,,,,Heavy Metals,,20.07,Ni,mg/kg,Nickel,,
LEEDS_79c71141e637,,,,Heavy Metals,,39.62,Cu,mg/kg,Copper,,
LEEDS_79c71141e637,,,,Heavy Metals,,108.24,Pb,mg/kg,Lead,,
LEEDS_79c71141e637,,,,Heavy Metals,,1.14,Se,mg/kg,Selenium,,
LEEDS_79c71141e637,,,,Heavy Metals,,315.16,Zr,mg/kg,Zirconium,,
LEEDS_79c71141e637,,,,Heavy Metals,,17.08,As,mg/kg,Arsenic,,
LEEDS_79c71141e637,,,,Heavy Metals,,0.27,P2O5,w%,Phosphorus,,
LEEDS_79c71141e637,,ARENACEOUS,MEDIUM TO HEAVY,Soil Parent,,,,,,,
LEEDS_79c71141e637,,,,Land Cover,Suburban,,,,,,
LEEDS_79c71141e637,,,,Heavy Metals,,21.28,Ni,mg/kg,Nickel,,
LEEDS_79c71141e637,,,,Heavy Metals,,0.54,Cd,mg/kg,Cadmium,,
LEEDS_79c71141e637,,,,Heavy Metals,,0.27,P2O5,w%,Phosphorus,,
LEEDS_79c71141e637,,,,Heavy Metals,,20.15,As,mg/kg,Arsenic,,
LEEDS_79c71141e637,,,,Heavy Metals,,1.13,Se,mg/kg,Selenium,,
LEEDS_79c71141e637,,,,Heavy Metals,,38.45,Cu,mg/kg,Copper,,
LEEDS_79c71141e637,,,,Heavy Metals,,103.67,Pb,mg/kg,Lead,,
LEEDS_79c71141e637,,,,Heavy Metals,,326.01,Zr,mg/kg,Zirconium,,
LEEDS_79c71141e637,,,,Soil pH,,,,,,7.05,
LEEDS_79c71141e637,,,,Soil SOM,,,,,,,5.14
LEEDS_829ec14dc5db,Killingbeck Community Allotments,,,Soil pH,,,,,,6.07,
